              1.00000000                    1.00000000                   -0.00000000                    1.00118323        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  1  1  0  1  0  0  0  1  0  1  0  1  0  1  0  1  1  0  1  0  0  0  0  0  1  0  1  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  0  1  0  0  1  0  1  1  1  0  1  1  0  0  1  0  0  1  0  0  1  0  1  0  0  1  0  0  1  1  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.00444320        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  1  1  0  0  0  0  1  0  1  1  1  0  1  0  0  1  0  1  0  1  0  0  1  0  1  1  0  0  1  0  0  0  1  1  1  0  0  1  0  0  1  1  1  1  1  0  0  1  0  1  1  0  1  1  0  1  0  0  1  1  0  1  0  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    9.80906786        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  1  0  1  0  0  0  1  1  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  1  0  1  0  0  1  0  1  1  1  0  0  1  0  1  1  0  1  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  1  1  1  0  0  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.00118323        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  1  1  0  1  0  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  0  0  1  0  1  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  1  1  0  0  1  0  1  1  0  1  1  1  0  0  1  0  0  1  0  1  1  0  0  1  0  1  1  0  1  0  0  0  1  0  1  0  1  0  1  0
              1.00000000                    1.00000000                   -0.00000000                    1.14752133        1  0  1  1  0  0  1  1  1  0  0  1  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  1  1  1  1  0  0  1  0  1  0  0  0  0  0  0  1  0  1  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  0  1  0  0  1  0  1  1  1  1  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  1  1  0  1  0  0  0  1  0  1  0  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.00584954        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  0  1  1  0  0  0  1  0  1  0  1  0  1  0  1  0  1  1  0  0  1  0  0  1  0  0  0  1  0  1  1  0  1  1  1  0  1  0  0  1  1  1  1  0  0  1  0  1  1  1  0  1  1  0  0  1  0  0  1  0  1  0  0  1  0  0  1  1  0  1  0  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.01582831        1  1  0  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  1  0  1  0  0  0  1  0  1  0  1  0  1  0  0  1  0  1  0  1  0  1  1  0  1  1  0  1  0  0  0  0  1  1  1  0  0  1  0  1  1  0  0  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  0  1  1  1  0  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.03301145        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  0  1  1  1  1  0  0  0  1  0  1  0  1  0  1  0  1  0  1  1  0  0  0  0  0  1  0  1  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  1  1  0  0  1  0  1  1  0  1  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  1  1  0  1  0  1  0  1  0  1  0  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00000000        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  1  1  0  0  0  0  1  0  1  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  0  1  0  0  0  1  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  0  1  0  1  0  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.02306607        1  0  1  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  1  0  1  0  0  0  1  0  1  0  1  0  0  0  1  1  0  1  0  1  0  0  1  1  1  1  0  0  1  0  0  1  1  0  1  0  0  1  0  1  0  0  1  1  1  0  0  1  0  0  1  0  1  1  0  1  0  0  1  1  0  1  0  0  0  1  0  1  1  1  0  0  1
              1.00000000                    1.00000000                   -0.00000000                    1.21341422        1  1  1  0  0  0  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  1  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  0  0  1  0  0  1  0  0  1  1  0  0  1  1  0  1  1  0  1  0  1  1  0  0  0  0  0  0  1  0  1  1  1  0  1  1  0  1  0  1  0  0  1  1  0  0  0  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.73452803        1  0  1  1  0  0  0  1  1  1  1  1  0  1  0  0  1  1  0  0  1  0  1  0  0  1  0  1  0  0  0  0  0  1  0  1  1  0  1  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00826424        1  0  1  1  0  0  0  1  1  0  1  0  1  1  1  1  1  1  0  1  1  0  0  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  0  1  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  1  0  1  0  1  1  1  1  0  0  0  0  1  0  0  0  1  0  0  1  0  1  1  1  0  0  0
